@relation concrete
@attribute Cement real [102.0, 540.0]
@attribute BlastFurnaceSlag real [0.0, 359.4]
@attribute FlyAsh real [0.0, 200.100006]
@attribute Water real [121.8, 247.0]
@attribute Superplasticizer real [0.0, 32.200001]
@attribute CoarseAggregate real [801.0, 1145.0]
@attribute FineAggregate real [594.0, 992.6]
@attribute Age integer [1, 365]
@attribute ConcreteCompressiveStrength real [2.33, 82.6]
@inputs Cement, BlastFurnaceSlag, FlyAsh, Water, Superplasticizer, CoarseAggregate, FineAggregate, Age
@outputs ConcreteCompressiveStrength
@data
350.000000, 0.000000, 0.000000, 186.000000, 0.000000, 1050.000000, 770.000000, 7.000000, 20.280001
158.800003, 238.199997, 0.000000, 185.699997, 0.000000, 1040.599976, 734.299988, 28.000000, 21.070000
439.000000, 177.000000, 0.000000, 186.000000, 11.100000, 884.900024, 707.900024, 3.000000, 39.299999
192.000000, 288.000000, 0.000000, 192.000000, 0.000000, 929.799988, 716.099976, 90.000000, 50.730000
149.000000, 118.000000, 92.000000, 183.000000, 7.000000, 953.000000, 780.000000, 28.000000, 23.520000
173.500000, 50.099998, 173.500000, 164.800003, 6.500000, 1006.200012, 793.500000, 3.000000, 23.080000
313.299988, 145.000000, 0.000000, 178.500000, 8.000000, 1001.900024, 688.700012, 28.000000, 41.049999
173.800003, 93.400002, 159.899994, 172.300003, 9.700000, 1007.200012, 746.599976, 28.000000, 37.810001
165.000000, 128.500000, 132.100006, 175.100006, 8.100000, 1005.799988, 746.599976, 14.000000, 33.090000
237.500000, 237.500000, 0.000000, 228.000000, 0.000000, 932.000000, 594.000000, 7.000000, 26.260000
491.000000, 26.000000, 123.000000, 210.000000, 3.900000, 882.000000, 699.000000, 28.000000, 55.549999
167.000000, 75.400002, 167.000000, 164.000000, 7.900000, 1007.299988, 770.099976, 100.000000, 56.810001
276.399994, 116.000000, 90.300003, 179.600006, 8.900000, 870.099976, 768.299988, 28.000000, 44.279999
330.500000, 169.600006, 0.000000, 194.899994, 8.100000, 811.000000, 802.299988, 28.000000, 56.619999
288.000000, 192.000000, 0.000000, 192.000000, 0.000000, 932.000000, 717.799988, 90.000000, 50.529999
229.699997, 0.000000, 118.199997, 195.199997, 6.100000, 1028.099976, 757.599976, 28.000000, 24.540001
350.000000, 0.000000, 0.000000, 203.000000, 0.000000, 974.000000, 775.000000, 180.000000, 32.720001
333.000000, 0.000000, 0.000000, 192.000000, 0.000000, 931.200012, 842.599976, 28.000000, 31.969999
310.000000, 143.000000, 0.000000, 168.000000, 10.000000, 914.000000, 804.000000, 28.000000, 45.299999
135.000000, 0.000000, 166.000000, 180.000000, 10.000000, 961.000000, 805.000000, 28.000000, 13.290000
255.000000, 0.000000, 0.000000, 192.000000, 0.000000, 889.799988, 945.000000, 3.000000, 8.200000
427.500000, 47.500000, 0.000000, 228.000000, 0.000000, 932.000000, 594.000000, 180.000000, 41.840000
376.000000, 0.000000, 0.000000, 214.600006, 0.000000, 1003.500000, 762.400024, 3.000000, 16.280001
168.000000, 42.099998, 163.800003, 121.800003, 5.700000, 1058.699951, 780.099976, 3.000000, 7.750000
102.000000, 153.000000, 0.000000, 192.000000, 0.000000, 887.000000, 942.000000, 28.000000, 17.280001
425.000000, 106.300003, 0.000000, 153.500000, 16.500000, 852.099976, 887.099976, 7.000000, 49.200001
165.000000, 128.500000, 132.100006, 175.100006, 8.100000, 1005.799988, 746.599976, 28.000000, 46.389999
389.899994, 189.000000, 0.000000, 145.899994, 22.000000, 944.700012, 755.799988, 91.000000, 82.599998
172.399994, 13.600000, 172.399994, 156.800003, 4.100000, 1006.299988, 856.400024, 14.000000, 29.750000
277.200012, 97.800003, 24.500000, 160.699997, 11.200000, 1061.699951, 782.500000, 3.000000, 30.450001
380.000000, 95.000000, 0.000000, 228.000000, 0.000000, 932.000000, 594.000000, 7.000000, 32.820000
266.000000, 112.000000, 87.000000, 178.000000, 10.000000, 910.000000, 745.000000, 28.000000, 39.419998
401.799988, 94.699997, 0.000000, 147.399994, 11.400000, 946.799988, 852.099976, 3.000000, 41.099998
135.699997, 203.500000, 0.000000, 185.699997, 0.000000, 1076.199951, 759.299988, 7.000000, 7.510000
238.100006, 0.000000, 94.099998, 186.699997, 7.000000, 949.900024, 847.000000, 28.000000, 30.230000
279.799988, 128.899994, 100.400002, 172.399994, 9.500000, 825.099976, 804.900024, 28.000000, 52.830002
281.000000, 0.000000, 0.000000, 185.000000, 0.000000, 1104.000000, 774.000000, 28.000000, 22.440001
374.000000, 189.199997, 0.000000, 170.100006, 10.100000, 926.099976, 756.700012, 28.000000, 61.090000
251.399994, 0.000000, 118.300003, 188.500000, 5.800000, 1028.400024, 757.700012, 3.000000, 17.219999
375.000000, 93.800003, 0.000000, 126.599998, 23.400000, 852.099976, 992.599976, 56.000000, 60.200001
142.000000, 167.000000, 130.000000, 174.000000, 11.000000, 883.000000, 785.000000, 28.000000, 44.610001
164.000000, 0.000000, 200.000000, 181.000000, 13.000000, 849.000000, 846.000000, 28.000000, 15.090000
272.799988, 105.099998, 81.800003, 209.699997, 9.000000, 904.000000, 679.700012, 28.000000, 37.169998
233.800003, 0.000000, 94.599998, 197.899994, 4.600000, 947.000000, 852.200012, 56.000000, 27.660000
446.000000, 24.000000, 79.000000, 162.000000, 11.600000, 967.000000, 712.000000, 28.000000, 51.020000
212.500000, 0.000000, 100.400002, 159.300003, 8.700000, 1007.799988, 903.599976, 14.000000, 26.309999
500.000000, 0.000000, 0.000000, 200.000000, 0.000000, 1125.000000, 613.000000, 90.000000, 47.220001
236.000000, 157.000000, 0.000000, 192.000000, 0.000000, 972.599976, 749.099976, 7.000000, 20.420000
190.699997, 0.000000, 125.400002, 162.100006, 7.800000, 1090.000000, 804.000000, 100.000000, 40.570000
304.000000, 76.000000, 0.000000, 228.000000, 0.000000, 932.000000, 670.000000, 28.000000, 47.810001
238.000000, 0.000000, 0.000000, 186.000000, 0.000000, 1119.000000, 789.000000, 7.000000, 12.050000
342.000000, 38.000000, 0.000000, 228.000000, 0.000000, 932.000000, 670.000000, 270.000000, 55.060001
304.000000, 76.000000, 0.000000, 228.000000, 0.000000, 932.000000, 670.000000, 270.000000, 54.380001
362.600006, 189.000000, 0.000000, 164.899994, 11.600000, 944.700012, 755.799988, 91.000000, 79.300003
173.500000, 50.099998, 173.500000, 164.800003, 6.500000, 1006.200012, 793.500000, 56.000000, 53.770000
307.000000, 0.000000, 0.000000, 193.000000, 0.000000, 968.000000, 812.000000, 28.000000, 27.530001
401.799988, 94.699997, 0.000000, 147.399994, 11.400000, 946.799988, 852.099976, 56.000000, 73.699997
151.600006, 0.000000, 111.900002, 184.399994, 7.900000, 992.000000, 815.900024, 28.000000, 12.180000
359.000000, 19.000000, 141.000000, 154.000000, 10.900000, 942.000000, 801.000000, 28.000000, 62.939999
355.000000, 19.000000, 97.000000, 145.000000, 12.300000, 967.000000, 871.000000, 28.000000, 55.450001
108.300003, 162.399994, 0.000000, 203.500000, 0.000000, 938.200012, 849.000000, 90.000000, 29.230000
331.000000, 0.000000, 0.000000, 192.000000, 0.000000, 1025.000000, 821.000000, 7.000000, 17.440001
212.000000, 0.000000, 124.800003, 159.000000, 7.800000, 1085.400024, 799.500000, 3.000000, 19.520000
382.500000, 0.000000, 0.000000, 185.699997, 0.000000, 1047.800049, 739.299988, 28.000000, 37.439999
231.800003, 0.000000, 121.599998, 174.000000, 6.700000, 1056.400024, 778.500000, 3.000000, 15.440000
252.000000, 0.000000, 0.000000, 186.000000, 0.000000, 1111.000000, 784.000000, 7.000000, 11.470000
425.000000, 106.300003, 0.000000, 151.399994, 18.600000, 936.000000, 803.700012, 91.000000, 66.699997
156.000000, 178.000000, 187.000000, 221.000000, 7.000000, 854.000000, 614.000000, 28.000000, 29.410000
178.000000, 129.800003, 118.599998, 179.899994, 3.600000, 1007.299988, 746.799988, 14.000000, 34.240002
310.000000, 0.000000, 0.000000, 192.000000, 0.000000, 1012.000000, 830.000000, 3.000000, 11.850000
310.000000, 0.000000, 0.000000, 192.000000, 0.000000, 970.000000, 850.000000, 180.000000, 37.330002
349.000000, 0.000000, 0.000000, 192.000000, 0.000000, 1047.000000, 806.000000, 90.000000, 39.490002
393.000000, 0.000000, 0.000000, 192.000000, 0.000000, 940.599976, 785.599976, 90.000000, 48.849998
286.299988, 200.899994, 0.000000, 144.699997, 11.200000, 1004.599976, 803.700012, 7.000000, 38.000000
165.000000, 128.500000, 132.100006, 175.100006, 8.100000, 1005.799988, 746.599976, 56.000000, 53.720001
313.000000, 145.000000, 0.000000, 127.000000, 8.000000, 1000.000000, 822.000000, 28.000000, 44.520000
439.000000, 177.000000, 0.000000, 186.000000, 11.100000, 884.900024, 707.900024, 7.000000, 56.099998
166.000000, 259.700012, 0.000000, 183.199997, 12.700000, 858.799988, 826.799988, 28.000000, 37.919998
237.500000, 237.500000, 0.000000, 228.000000, 0.000000, 932.000000, 594.000000, 90.000000, 33.119999
540.000000, 0.000000, 0.000000, 173.000000, 0.000000, 1125.000000, 613.000000, 270.000000, 74.169998
212.000000, 0.000000, 124.800003, 159.000000, 7.800000, 1085.400024, 799.500000, 28.000000, 38.500000
190.300003, 0.000000, 125.199997, 161.899994, 9.900000, 1088.099976, 802.599976, 56.000000, 38.560001
275.100006, 0.000000, 121.400002, 159.500000, 9.900000, 1053.599976, 777.500000, 100.000000, 58.610001
252.300003, 0.000000, 98.800003, 146.300003, 14.200000, 987.799988, 889.000000, 14.000000, 42.290001
168.000000, 42.099998, 163.800003, 121.800003, 5.700000, 1058.699951, 780.099976, 14.000000, 17.820000
166.100006, 0.000000, 163.300003, 176.500000, 4.500000, 1058.599976, 780.099976, 100.000000, 33.540001
277.000000, 0.000000, 0.000000, 191.000000, 0.000000, 968.000000, 856.000000, 3.000000, 11.360000
218.199997, 54.599998, 123.800003, 140.800003, 11.900000, 1075.699951, 792.700012, 100.000000, 63.529999
326.000000, 166.000000, 0.000000, 174.000000, 9.000000, 882.000000, 790.000000, 28.000000, 61.230000
143.000000, 169.399994, 142.699997, 190.699997, 8.400000, 967.400024, 643.500000, 28.000000, 29.730000
236.000000, 157.000000, 0.000000, 192.000000, 0.000000, 972.599976, 749.099976, 28.000000, 32.880001
290.200012, 193.500000, 0.000000, 185.699997, 0.000000, 998.200012, 704.299988, 7.000000, 21.860001
321.000000, 0.000000, 128.000000, 182.000000, 11.000000, 870.000000, 780.000000, 28.000000, 37.259998
198.600006, 132.399994, 0.000000, 192.000000, 0.000000, 978.400024, 825.500000, 180.000000, 41.720001
218.199997, 54.599998, 123.800003, 140.800003, 11.900000, 1075.699951, 792.700012, 56.000000, 61.990002
225.000000, 0.000000, 0.000000, 181.000000, 0.000000, 1113.000000, 833.000000, 7.000000, 11.170000
297.000000, 0.000000, 0.000000, 186.000000, 0.000000, 1040.000000, 734.000000, 7.000000, 30.959999
246.800003, 0.000000, 125.099998, 143.300003, 12.000000, 1086.800049, 800.900024, 14.000000, 42.220001
141.300003, 212.000000, 0.000000, 203.500000, 0.000000, 971.799988, 748.500000, 7.000000, 10.390000
213.800003, 98.099998, 24.500000, 181.699997, 6.700000, 1066.000000, 785.500000, 56.000000, 47.130001
305.299988, 203.500000, 0.000000, 203.500000, 0.000000, 965.400024, 631.000000, 90.000000, 54.599998
212.500000, 0.000000, 100.400002, 159.300003, 8.700000, 1007.799988, 903.599976, 56.000000, 42.549999
491.000000, 26.000000, 123.000000, 210.000000, 3.900000, 882.000000, 699.000000, 3.000000, 25.610001
342.000000, 38.000000, 0.000000, 228.000000, 0.000000, 932.000000, 670.000000, 180.000000, 52.119999
251.800003, 0.000000, 99.900002, 146.100006, 12.400000, 1006.000000, 899.799988, 14.000000, 33.360001
198.600006, 132.399994, 0.000000, 192.000000, 0.000000, 978.400024, 825.500000, 7.000000, 14.640000
304.000000, 76.000000, 0.000000, 228.000000, 0.000000, 932.000000, 670.000000, 365.000000, 55.259998
505.000000, 0.000000, 60.000000, 195.000000, 0.000000, 1030.000000, 630.000000, 28.000000, 64.019997
425.000000, 106.300003, 0.000000, 153.500000, 16.500000, 852.099976, 887.099976, 28.000000, 60.290001
165.000000, 0.000000, 143.600006, 163.800003, 0.000000, 1005.599976, 900.900024, 3.000000, 14.400000
183.899994, 122.599998, 0.000000, 203.500000, 0.000000, 959.200012, 800.000000, 28.000000, 24.049999
382.000000, 0.000000, 0.000000, 186.000000, 0.000000, 1047.000000, 739.000000, 28.000000, 37.419998
203.500000, 305.299988, 0.000000, 203.500000, 0.000000, 963.400024, 630.000000, 28.000000, 41.680000
213.699997, 98.099998, 24.500000, 181.699997, 6.900000, 1065.800049, 785.400024, 100.000000, 53.900002
500.000000, 0.000000, 0.000000, 200.000000, 0.000000, 1125.000000, 613.000000, 270.000000, 55.160000
540.000000, 0.000000, 0.000000, 162.000000, 2.500000, 1040.000000, 676.000000, 28.000000, 79.989998
275.000000, 0.000000, 0.000000, 183.000000, 0.000000, 1088.000000, 808.000000, 7.000000, 14.200000
297.200012, 0.000000, 117.500000, 174.800003, 9.500000, 1022.799988, 753.500000, 3.000000, 21.910000
469.000000, 117.199997, 0.000000, 137.800003, 32.200001, 852.099976, 840.500000, 91.000000, 70.699997
139.899994, 132.600006, 103.300003, 200.300003, 7.400000, 916.000000, 753.400024, 28.000000, 36.439999
321.299988, 164.199997, 0.000000, 190.500000, 4.600000, 870.000000, 774.000000, 28.000000, 57.220001
397.000000, 0.000000, 0.000000, 185.699997, 0.000000, 1040.599976, 734.299988, 7.000000, 25.450001
190.000000, 190.000000, 0.000000, 228.000000, 0.000000, 932.000000, 670.000000, 270.000000, 50.660000
475.000000, 118.800003, 0.000000, 181.100006, 8.900000, 852.099976, 781.500000, 7.000000, 55.599998
366.000000, 187.000000, 0.000000, 191.300003, 6.600000, 824.299988, 756.900024, 28.000000, 65.910004
380.000000, 95.000000, 0.000000, 228.000000, 0.000000, 932.000000, 594.000000, 90.000000, 40.560001
213.500000, 0.000000, 174.199997, 159.199997, 11.700000, 1043.599976, 771.900024, 3.000000, 15.610000
310.000000, 0.000000, 0.000000, 192.000000, 0.000000, 970.000000, 850.000000, 360.000000, 38.110001
425.000000, 106.300003, 0.000000, 153.500000, 16.500000, 852.099976, 887.099976, 56.000000, 64.300003
325.600006, 166.399994, 0.000000, 174.000000, 8.900000, 881.599976, 790.000000, 28.000000, 61.240002
439.000000, 177.000000, 0.000000, 186.000000, 11.100000, 884.900024, 707.900024, 91.000000, 73.300003
295.700012, 0.000000, 95.599998, 171.500000, 8.900000, 955.099976, 859.200012, 100.000000, 52.040001
254.000000, 0.000000, 0.000000, 198.000000, 0.000000, 968.000000, 863.000000, 3.000000, 9.310000
469.000000, 117.199997, 0.000000, 137.800003, 32.200001, 852.099976, 840.500000, 3.000000, 40.200001
252.500000, 0.000000, 0.000000, 185.699997, 0.000000, 1111.599976, 784.299988, 7.000000, 11.480000
143.699997, 170.199997, 132.600006, 191.600006, 8.500000, 814.099976, 805.299988, 28.000000, 29.870001
425.000000, 106.300003, 0.000000, 151.399994, 18.600000, 936.000000, 803.700012, 3.000000, 36.299999
302.000000, 0.000000, 0.000000, 203.000000, 0.000000, 974.000000, 817.000000, 14.000000, 18.129999
249.100006, 0.000000, 98.800003, 158.100006, 12.800000, 987.799988, 889.000000, 3.000000, 15.360000
134.699997, 0.000000, 165.699997, 180.199997, 10.000000, 961.000000, 804.900024, 28.000000, 13.290000
500.000000, 0.000000, 0.000000, 200.000000, 0.000000, 1125.000000, 613.000000, 1.000000, 12.640000
425.000000, 106.300003, 0.000000, 153.500000, 16.500000, 852.099976, 887.099976, 3.000000, 33.400002
298.000000, 0.000000, 107.000000, 164.000000, 13.000000, 953.000000, 784.000000, 28.000000, 35.860001
212.000000, 141.300003, 0.000000, 203.500000, 0.000000, 973.400024, 750.000000, 3.000000, 6.810000
145.000000, 0.000000, 179.000000, 202.000000, 8.000000, 824.000000, 869.000000, 28.000000, 10.540000
313.000000, 0.000000, 113.000000, 178.000000, 8.000000, 1002.000000, 689.000000, 28.000000, 36.799999
222.399994, 0.000000, 96.699997, 189.300003, 4.500000, 967.099976, 870.299988, 3.000000, 11.580000
297.200012, 0.000000, 117.500000, 174.800003, 9.500000, 1022.799988, 753.500000, 28.000000, 47.400002
362.600006, 189.000000, 0.000000, 164.899994, 11.600000, 944.700012, 755.799988, 91.000000, 79.300003
296.000000, 0.000000, 0.000000, 186.000000, 0.000000, 1090.000000, 769.000000, 28.000000, 25.180000
425.000000, 106.300003, 0.000000, 153.500000, 16.500000, 852.099976, 887.099976, 56.000000, 64.300003
144.000000, 170.000000, 133.000000, 192.000000, 8.000000, 814.000000, 805.000000, 28.000000, 29.870001
310.000000, 143.000000, 111.000000, 168.000000, 22.000000, 914.000000, 651.000000, 28.000000, 33.689999
339.000000, 0.000000, 0.000000, 197.000000, 0.000000, 968.000000, 781.000000, 3.000000, 13.220000
500.000000, 0.000000, 0.000000, 200.000000, 0.000000, 1125.000000, 613.000000, 28.000000, 44.090000
375.000000, 93.800003, 0.000000, 126.599998, 23.400000, 852.099976, 992.599976, 28.000000, 56.700001
528.000000, 0.000000, 0.000000, 185.000000, 6.900000, 920.000000, 720.000000, 28.000000, 56.830002
266.000000, 114.000000, 0.000000, 228.000000, 0.000000, 932.000000, 670.000000, 180.000000, 48.700001
362.600006, 189.000000, 0.000000, 164.899994, 11.600000, 944.700012, 755.799988, 56.000000, 77.300003
145.699997, 172.600006, 0.000000, 181.899994, 3.400000, 985.799988, 816.799988, 28.000000, 23.740000
277.000000, 0.000000, 0.000000, 191.000000, 0.000000, 968.000000, 856.000000, 90.000000, 31.250000
275.100006, 0.000000, 121.400002, 159.500000, 9.900000, 1053.599976, 777.500000, 14.000000, 38.770000
183.899994, 122.599998, 0.000000, 203.500000, 0.000000, 959.200012, 800.000000, 3.000000, 4.900000
314.000000, 145.000000, 113.000000, 179.000000, 8.000000, 869.000000, 690.000000, 28.000000, 46.230000
178.000000, 129.800003, 118.599998, 179.899994, 3.600000, 1007.299988, 746.799988, 56.000000, 48.590000
374.000000, 189.199997, 0.000000, 170.100006, 10.100000, 926.099976, 756.700012, 56.000000, 63.400002
424.000000, 22.000000, 132.000000, 178.000000, 8.500000, 822.000000, 750.000000, 7.000000, 39.000000
425.000000, 106.300003, 0.000000, 151.399994, 18.600000, 936.000000, 803.700012, 28.000000, 61.799999
234.000000, 156.000000, 0.000000, 189.000000, 5.900000, 981.000000, 760.000000, 28.000000, 39.299999
297.200012, 0.000000, 117.500000, 174.800003, 9.500000, 1022.799988, 753.500000, 14.000000, 36.990002
153.000000, 239.000000, 0.000000, 200.000000, 6.000000, 1002.000000, 684.000000, 28.000000, 26.860001
326.500000, 0.000000, 137.899994, 199.000000, 10.800000, 801.099976, 792.500000, 28.000000, 38.630001
446.000000, 24.000000, 79.000000, 162.000000, 11.600000, 967.000000, 712.000000, 56.000000, 56.139999
516.000000, 0.000000, 0.000000, 162.000000, 8.200000, 801.000000, 802.000000, 28.000000, 41.369999
385.000000, 0.000000, 0.000000, 186.000000, 0.000000, 966.000000, 763.000000, 3.000000, 14.700000
491.000000, 26.000000, 123.000000, 201.000000, 3.900000, 822.000000, 699.000000, 3.000000, 29.549999
261.000000, 100.000000, 78.000000, 201.000000, 9.000000, 864.000000, 761.000000, 28.000000, 32.400002
250.000000, 0.000000, 0.000000, 182.000000, 0.000000, 1100.000000, 820.000000, 28.000000, 20.870001
250.000000, 0.000000, 95.699997, 187.399994, 5.500000, 956.900024, 861.200012, 3.000000, 13.820000
307.000000, 0.000000, 0.000000, 193.000000, 0.000000, 968.000000, 812.000000, 3.000000, 12.540000
212.000000, 0.000000, 124.800003, 159.000000, 7.800000, 1085.400024, 799.500000, 100.000000, 47.820000
272.799988, 181.899994, 0.000000, 185.699997, 0.000000, 1012.400024, 714.299988, 7.000000, 19.770000
322.000000, 0.000000, 0.000000, 203.000000, 0.000000, 974.000000, 800.000000, 14.000000, 20.770000
255.000000, 0.000000, 0.000000, 192.000000, 0.000000, 889.799988, 945.000000, 28.000000, 18.750000
146.500000, 114.599998, 89.300003, 201.899994, 8.800000, 860.000000, 829.500000, 28.000000, 19.990000
225.000000, 0.000000, 0.000000, 181.000000, 0.000000, 1113.000000, 833.000000, 28.000000, 17.340000
132.000000, 207.000000, 161.000000, 179.000000, 5.000000, 867.000000, 736.000000, 28.000000, 33.299999
159.800003, 250.000000, 0.000000, 168.399994, 12.200000, 1049.300049, 688.200012, 28.000000, 39.459999
331.000000, 0.000000, 0.000000, 192.000000, 0.000000, 1025.000000, 821.000000, 28.000000, 31.740000
339.000000, 0.000000, 0.000000, 185.000000, 0.000000, 1060.000000, 754.000000, 28.000000, 31.650000
150.000000, 236.800003, 0.000000, 173.800003, 11.900000, 1069.300049, 674.799988, 28.000000, 37.430000
480.000000, 0.000000, 0.000000, 192.000000, 0.000000, 936.200012, 712.200012, 28.000000, 43.939999
172.399994, 13.600000, 172.399994, 156.800003, 4.100000, 1006.299988, 856.400024, 56.000000, 35.849998
349.000000, 0.000000, 0.000000, 192.000000, 0.000000, 1056.000000, 809.000000, 90.000000, 40.660000
194.699997, 0.000000, 100.500000, 165.600006, 7.500000, 1006.400024, 905.900024, 3.000000, 12.450000
393.000000, 0.000000, 0.000000, 192.000000, 0.000000, 940.000000, 758.000000, 3.000000, 19.110001
321.399994, 0.000000, 127.900002, 182.500000, 11.500000, 870.099976, 779.700012, 28.000000, 37.270000
183.899994, 122.599998, 0.000000, 203.500000, 0.000000, 959.200012, 800.000000, 90.000000, 32.529999
214.899994, 53.799999, 121.900002, 155.600006, 9.600000, 1014.299988, 780.599976, 56.000000, 53.959999
310.000000, 0.000000, 0.000000, 192.000000, 0.000000, 1012.000000, 830.000000, 120.000000, 38.700001
439.000000, 177.000000, 0.000000, 186.000000, 11.100000, 884.900024, 707.900024, 28.000000, 66.000000
356.000000, 119.000000, 0.000000, 160.000000, 9.000000, 1061.000000, 657.000000, 28.000000, 59.000000
387.000000, 20.000000, 94.000000, 157.000000, 13.900000, 938.000000, 845.000000, 7.000000, 45.900002
250.000000, 0.000000, 95.699997, 187.399994, 5.500000, 956.900024, 861.200012, 100.000000, 42.349998
238.199997, 158.800003, 0.000000, 185.699997, 0.000000, 1040.599976, 734.299988, 7.000000, 15.690000
318.799988, 212.500000, 0.000000, 155.699997, 14.300000, 852.099976, 880.400024, 56.000000, 66.099998
212.600006, 0.000000, 100.400002, 159.399994, 10.400000, 1003.799988, 903.799988, 100.000000, 47.740002
190.300003, 0.000000, 125.199997, 161.899994, 9.900000, 1088.099976, 802.599976, 14.000000, 22.719999
252.300003, 0.000000, 98.800003, 146.300003, 14.200000, 987.799988, 889.000000, 56.000000, 55.830002
153.000000, 102.000000, 0.000000, 192.000000, 0.000000, 888.000000, 943.099976, 7.000000, 8.370000
162.000000, 190.100006, 148.100006, 178.800003, 18.799999, 838.099976, 741.400024, 28.000000, 33.759998
389.899994, 189.000000, 0.000000, 145.899994, 22.000000, 944.700012, 755.799988, 56.000000, 79.400002
298.000000, 137.000000, 107.000000, 201.000000, 6.000000, 878.000000, 655.000000, 28.000000, 53.520000
152.000000, 0.000000, 112.000000, 184.000000, 8.000000, 992.000000, 816.000000, 28.000000, 12.180000
246.800003, 0.000000, 125.099998, 143.300003, 12.000000, 1086.800049, 800.900024, 3.000000, 23.520000
168.899994, 42.200001, 124.300003, 158.300003, 10.800000, 1080.800049, 796.200012, 14.000000, 23.510000
388.600006, 97.099998, 0.000000, 157.899994, 12.100000, 852.099976, 925.700012, 91.000000, 57.599998
388.600006, 97.099998, 0.000000, 157.899994, 12.100000, 852.099976, 925.700012, 56.000000, 55.200001
213.699997, 0.000000, 174.699997, 154.800003, 10.200000, 1053.500000, 776.400024, 100.000000, 50.080002
141.300003, 212.000000, 0.000000, 203.500000, 0.000000, 971.799988, 748.500000, 3.000000, 4.830000
148.500000, 139.399994, 108.599998, 192.699997, 6.100000, 892.400024, 780.000000, 28.000000, 23.700001
108.300003, 162.399994, 0.000000, 203.500000, 0.000000, 938.200012, 849.000000, 3.000000, 2.330000
181.399994, 0.000000, 167.000000, 169.600006, 7.600000, 1055.599976, 777.799988, 56.000000, 35.570000
272.799988, 181.899994, 0.000000, 185.699997, 0.000000, 1012.400024, 714.299988, 28.000000, 31.379999
144.000000, 15.000000, 195.000000, 176.000000, 6.000000, 1021.000000, 709.000000, 28.000000, 15.340000
286.299988, 200.899994, 0.000000, 144.699997, 11.200000, 1004.599976, 803.700012, 3.000000, 24.400000
251.399994, 0.000000, 118.300003, 188.500000, 5.800000, 1028.400024, 757.700012, 14.000000, 29.930000
251.399994, 0.000000, 118.300003, 192.899994, 5.800000, 1043.599976, 754.299988, 56.000000, 39.270000
296.000000, 0.000000, 107.000000, 221.000000, 11.000000, 819.000000, 778.000000, 28.000000, 31.420000
326.000000, 0.000000, 138.000000, 199.000000, 11.000000, 801.000000, 792.000000, 28.000000, 40.680000
