@relation concrete
@attribute Cement real [102.0, 540.0]
@attribute BlastFurnaceSlag real [0.0, 359.4]
@attribute FlyAsh real [0.0, 200.100006]
@attribute Water real [121.8, 247.0]
@attribute Superplasticizer real [0.0, 32.200001]
@attribute CoarseAggregate real [801.0, 1145.0]
@attribute FineAggregate real [594.0, 992.6]
@attribute Age integer [1, 365]
@attribute ConcreteCompressiveStrength real [2.33, 82.6]
@inputs Cement, BlastFurnaceSlag, FlyAsh, Water, Superplasticizer, CoarseAggregate, FineAggregate, Age
@outputs ConcreteCompressiveStrength
@data
356.000000, 119.000000, 0.000000, 160.000000, 9.000000, 1061.000000, 657.000000, 28.000000, 59.000000
387.000000, 20.000000, 94.000000, 157.000000, 13.900000, 938.000000, 845.000000, 7.000000, 45.900002
250.000000, 0.000000, 95.699997, 187.399994, 5.500000, 956.900024, 861.200012, 100.000000, 42.349998
238.199997, 158.800003, 0.000000, 185.699997, 0.000000, 1040.599976, 734.299988, 7.000000, 15.690000
318.799988, 212.500000, 0.000000, 155.699997, 14.300000, 852.099976, 880.400024, 56.000000, 66.099998
212.600006, 0.000000, 100.400002, 159.399994, 10.400000, 1003.799988, 903.799988, 100.000000, 47.740002
190.300003, 0.000000, 125.199997, 161.899994, 9.900000, 1088.099976, 802.599976, 14.000000, 22.719999
252.300003, 0.000000, 98.800003, 146.300003, 14.200000, 987.799988, 889.000000, 56.000000, 55.830002
153.000000, 102.000000, 0.000000, 192.000000, 0.000000, 888.000000, 943.099976, 7.000000, 8.370000
162.000000, 190.100006, 148.100006, 178.800003, 18.799999, 838.099976, 741.400024, 28.000000, 33.759998
389.899994, 189.000000, 0.000000, 145.899994, 22.000000, 944.700012, 755.799988, 56.000000, 79.400002
298.000000, 137.000000, 107.000000, 201.000000, 6.000000, 878.000000, 655.000000, 28.000000, 53.520000
152.000000, 0.000000, 112.000000, 184.000000, 8.000000, 992.000000, 816.000000, 28.000000, 12.180000
246.800003, 0.000000, 125.099998, 143.300003, 12.000000, 1086.800049, 800.900024, 3.000000, 23.520000
168.899994, 42.200001, 124.300003, 158.300003, 10.800000, 1080.800049, 796.200012, 14.000000, 23.510000
388.600006, 97.099998, 0.000000, 157.899994, 12.100000, 852.099976, 925.700012, 91.000000, 57.599998
388.600006, 97.099998, 0.000000, 157.899994, 12.100000, 852.099976, 925.700012, 56.000000, 55.200001
213.699997, 0.000000, 174.699997, 154.800003, 10.200000, 1053.500000, 776.400024, 100.000000, 50.080002
141.300003, 212.000000, 0.000000, 203.500000, 0.000000, 971.799988, 748.500000, 3.000000, 4.830000
148.500000, 139.399994, 108.599998, 192.699997, 6.100000, 892.400024, 780.000000, 28.000000, 23.700001
108.300003, 162.399994, 0.000000, 203.500000, 0.000000, 938.200012, 849.000000, 3.000000, 2.330000
181.399994, 0.000000, 167.000000, 169.600006, 7.600000, 1055.599976, 777.799988, 56.000000, 35.570000
272.799988, 181.899994, 0.000000, 185.699997, 0.000000, 1012.400024, 714.299988, 28.000000, 31.379999
144.000000, 15.000000, 195.000000, 176.000000, 6.000000, 1021.000000, 709.000000, 28.000000, 15.340000
286.299988, 200.899994, 0.000000, 144.699997, 11.200000, 1004.599976, 803.700012, 3.000000, 24.400000
251.399994, 0.000000, 118.300003, 188.500000, 5.800000, 1028.400024, 757.700012, 14.000000, 29.930000
251.399994, 0.000000, 118.300003, 192.899994, 5.800000, 1043.599976, 754.299988, 56.000000, 39.270000
296.000000, 0.000000, 107.000000, 221.000000, 11.000000, 819.000000, 778.000000, 28.000000, 31.420000
326.000000, 0.000000, 138.000000, 199.000000, 11.000000, 801.000000, 792.000000, 28.000000, 40.680000
261.899994, 110.500000, 86.099998, 195.399994, 5.000000, 895.200012, 732.599976, 28.000000, 33.720001
140.000000, 164.000000, 128.000000, 237.000000, 6.000000, 869.000000, 656.000000, 28.000000, 35.230000
190.300003, 0.000000, 125.199997, 161.899994, 9.900000, 1088.099976, 802.599976, 28.000000, 28.469999
147.000000, 115.000000, 89.000000, 202.000000, 9.000000, 860.000000, 829.000000, 28.000000, 19.990000
296.000000, 0.000000, 106.699997, 221.399994, 10.500000, 819.200012, 778.400024, 28.000000, 31.420000
310.000000, 0.000000, 0.000000, 192.000000, 0.000000, 970.000000, 850.000000, 28.000000, 27.920000
387.000000, 20.000000, 94.000000, 157.000000, 11.600000, 938.000000, 845.000000, 7.000000, 41.669998
305.299988, 203.500000, 0.000000, 203.500000, 0.000000, 965.400024, 631.000000, 3.000000, 14.140000
155.000000, 183.000000, 0.000000, 193.000000, 9.000000, 1047.000000, 697.000000, 28.000000, 18.280001
387.000000, 20.000000, 94.000000, 157.000000, 14.300000, 938.000000, 845.000000, 28.000000, 50.240002
212.600006, 0.000000, 100.400002, 159.399994, 10.400000, 1003.799988, 903.799988, 56.000000, 44.400002
376.000000, 0.000000, 0.000000, 214.600006, 0.000000, 1003.500000, 762.400024, 14.000000, 25.620001
277.200012, 97.800003, 24.500000, 160.699997, 11.200000, 1061.699951, 782.500000, 56.000000, 66.820000
166.800003, 250.199997, 0.000000, 203.500000, 0.000000, 975.599976, 692.599976, 3.000000, 6.900000
190.699997, 0.000000, 125.400002, 162.100006, 7.800000, 1090.000000, 804.000000, 3.000000, 15.040000
255.500000, 170.300003, 0.000000, 185.699997, 0.000000, 1026.599976, 724.299988, 7.000000, 17.240000
214.899994, 53.799999, 121.900002, 155.600006, 9.600000, 1014.299988, 780.599976, 28.000000, 52.200001
141.300003, 212.000000, 0.000000, 203.500000, 0.000000, 971.799988, 748.500000, 28.000000, 29.889999
154.800003, 183.399994, 0.000000, 193.300003, 9.100000, 877.200012, 867.700012, 28.000000, 23.790001
446.000000, 24.000000, 79.000000, 162.000000, 11.600000, 967.000000, 712.000000, 3.000000, 25.020000
331.000000, 0.000000, 0.000000, 192.000000, 0.000000, 978.000000, 825.000000, 90.000000, 37.230000
446.000000, 24.000000, 79.000000, 162.000000, 11.600000, 967.000000, 712.000000, 7.000000, 38.020000
156.000000, 243.000000, 0.000000, 180.000000, 11.000000, 1022.000000, 698.000000, 28.000000, 37.360001
289.000000, 0.000000, 0.000000, 192.000000, 0.000000, 913.200012, 895.299988, 7.000000, 14.600000
262.000000, 111.000000, 86.000000, 195.000000, 5.000000, 895.000000, 733.000000, 28.000000, 33.720001
190.699997, 0.000000, 125.400002, 162.100006, 7.800000, 1090.000000, 804.000000, 28.000000, 26.400000
166.800003, 250.199997, 0.000000, 203.500000, 0.000000, 975.599976, 692.599976, 28.000000, 33.950001
491.000000, 26.000000, 123.000000, 201.000000, 3.900000, 822.000000, 699.000000, 56.000000, 61.860001
333.000000, 17.500000, 163.000000, 167.000000, 17.900000, 996.000000, 652.000000, 28.000000, 47.279999
231.800003, 0.000000, 121.599998, 174.000000, 6.700000, 1056.400024, 778.500000, 56.000000, 42.700001
236.000000, 0.000000, 0.000000, 194.000000, 0.000000, 968.000000, 885.000000, 14.000000, 12.840000
387.000000, 20.000000, 94.000000, 157.000000, 14.300000, 938.000000, 845.000000, 56.000000, 56.340000
155.000000, 183.000000, 0.000000, 193.000000, 9.000000, 877.000000, 868.000000, 28.000000, 23.790001
531.299988, 0.000000, 0.000000, 141.800003, 28.200001, 852.099976, 893.700012, 28.000000, 56.400002
272.600006, 0.000000, 89.599998, 198.699997, 10.600000, 931.299988, 762.200012, 28.000000, 32.250000
446.000000, 24.000000, 79.000000, 162.000000, 11.600000, 967.000000, 712.000000, 28.000000, 57.029999
184.000000, 86.000000, 190.000000, 213.000000, 6.000000, 923.000000, 623.000000, 28.000000, 22.930000
255.300003, 98.800003, 77.000000, 188.600006, 6.500000, 919.000000, 749.299988, 28.000000, 33.799999
425.000000, 106.300003, 0.000000, 153.500000, 16.500000, 852.099976, 887.099976, 7.000000, 49.200001
522.000000, 0.000000, 0.000000, 146.000000, 0.000000, 896.000000, 896.000000, 7.000000, 50.509998
322.000000, 0.000000, 116.000000, 196.000000, 10.000000, 818.000000, 813.000000, 28.000000, 31.180000
297.200012, 0.000000, 117.500000, 174.800003, 9.500000, 1022.799988, 753.500000, 56.000000, 51.959999
290.399994, 0.000000, 96.199997, 168.100006, 9.400000, 961.200012, 865.000000, 56.000000, 45.080002
500.000000, 0.000000, 0.000000, 140.000000, 4.000000, 966.000000, 853.000000, 28.000000, 67.570000
213.500000, 0.000000, 174.199997, 154.600006, 11.700000, 1052.300049, 775.500000, 14.000000, 33.700001
172.399994, 13.600000, 172.399994, 156.800003, 4.100000, 1006.299988, 856.400024, 100.000000, 37.680000
173.800003, 93.400002, 159.899994, 172.300003, 9.700000, 1007.200012, 746.599976, 3.000000, 15.820000
168.000000, 42.099998, 163.800003, 121.800003, 5.700000, 1058.699951, 780.099976, 56.000000, 32.849998
168.899994, 42.200001, 124.300003, 158.300003, 10.800000, 1080.800049, 796.200012, 3.000000, 7.400000
469.000000, 117.199997, 0.000000, 137.800003, 32.200001, 852.099976, 840.500000, 28.000000, 66.900002
332.500000, 142.500000, 0.000000, 228.000000, 0.000000, 932.000000, 594.000000, 365.000000, 41.049999
166.100006, 0.000000, 163.300003, 176.500000, 4.500000, 1058.599976, 780.099976, 3.000000, 10.760000
310.000000, 0.000000, 0.000000, 192.000000, 0.000000, 1012.000000, 830.000000, 90.000000, 35.759998
249.100006, 0.000000, 98.800003, 158.100006, 12.800000, 987.799988, 889.000000, 14.000000, 28.680000
305.299988, 203.500000, 0.000000, 203.500000, 0.000000, 965.400024, 631.000000, 7.000000, 25.889999
520.000000, 0.000000, 0.000000, 170.000000, 5.200000, 855.000000, 855.000000, 28.000000, 60.279999
143.000000, 169.000000, 143.000000, 191.000000, 8.000000, 967.000000, 643.000000, 28.000000, 29.719999
491.000000, 26.000000, 123.000000, 201.000000, 3.900000, 822.000000, 699.000000, 28.000000, 57.919998
250.199997, 166.800003, 0.000000, 203.500000, 0.000000, 977.599976, 694.099976, 3.000000, 9.730000
173.800003, 93.400002, 159.899994, 172.300003, 9.700000, 1007.200012, 746.599976, 100.000000, 50.939999
252.300003, 0.000000, 98.800003, 146.300003, 14.200000, 987.799988, 889.000000, 28.000000, 50.599998
202.000000, 11.000000, 141.000000, 206.000000, 1.700000, 942.000000, 801.000000, 7.000000, 15.070000
148.000000, 0.000000, 137.000000, 158.000000, 16.000000, 1002.000000, 830.000000, 28.000000, 17.950001
362.600006, 189.000000, 0.000000, 164.899994, 11.600000, 944.700012, 755.799988, 28.000000, 71.300003
516.000000, 0.000000, 0.000000, 162.000000, 8.300000, 801.000000, 802.000000, 28.000000, 41.369999
213.500000, 0.000000, 174.199997, 159.199997, 11.700000, 1043.599976, 771.900024, 14.000000, 29.590000
160.000000, 250.000000, 0.000000, 168.000000, 12.000000, 1049.000000, 688.000000, 28.000000, 39.450001
314.000000, 145.300003, 113.199997, 178.899994, 8.000000, 869.099976, 690.200012, 28.000000, 46.230000
266.000000, 114.000000, 0.000000, 228.000000, 0.000000, 932.000000, 670.000000, 28.000000, 45.849998
167.000000, 75.400002, 167.000000, 164.000000, 7.900000, 1007.299988, 770.099976, 28.000000, 41.410000
424.000000, 22.000000, 132.000000, 168.000000, 8.900000, 822.000000, 750.000000, 3.000000, 32.110001
251.800003, 0.000000, 99.900002, 146.100006, 12.400000, 1006.000000, 899.799988, 56.000000, 44.139999
475.000000, 118.800003, 0.000000, 181.100006, 8.900000, 852.099976, 781.500000, 56.000000, 72.300003
154.800003, 183.399994, 0.000000, 193.300003, 9.100000, 1047.400024, 696.700012, 28.000000, 18.290001
239.600006, 359.399994, 0.000000, 185.699997, 0.000000, 941.599976, 664.299988, 28.000000, 39.439999
379.500000, 151.199997, 0.000000, 153.899994, 15.900000, 1134.300049, 605.000000, 28.000000, 52.200001
133.000000, 200.000000, 0.000000, 192.000000, 0.000000, 927.400024, 839.200012, 7.000000, 13.660000
313.799988, 0.000000, 112.599998, 169.899994, 10.100000, 925.299988, 782.900024, 28.000000, 38.459999
194.699997, 0.000000, 100.500000, 170.199997, 7.500000, 998.000000, 901.799988, 14.000000, 24.280001
181.399994, 0.000000, 167.000000, 169.600006, 7.600000, 1055.599976, 777.799988, 100.000000, 45.369999
393.000000, 0.000000, 0.000000, 192.000000, 0.000000, 940.599976, 785.599976, 28.000000, 39.599998
385.000000, 0.000000, 0.000000, 186.000000, 0.000000, 966.000000, 763.000000, 1.000000, 6.270000
202.000000, 11.000000, 141.000000, 206.000000, 1.700000, 942.000000, 801.000000, 28.000000, 21.969999
276.000000, 116.000000, 90.000000, 180.000000, 9.000000, 870.000000, 768.000000, 28.000000, 44.279999
427.500000, 47.500000, 0.000000, 228.000000, 0.000000, 932.000000, 594.000000, 28.000000, 37.430000
233.800003, 0.000000, 94.599998, 197.899994, 4.600000, 947.000000, 852.200012, 100.000000, 34.560001
427.500000, 47.500000, 0.000000, 228.000000, 0.000000, 932.000000, 594.000000, 90.000000, 41.540001
236.000000, 0.000000, 0.000000, 194.000000, 0.000000, 968.000000, 885.000000, 3.000000, 6.470000
362.600006, 189.000000, 0.000000, 164.899994, 11.600000, 944.700012, 755.799988, 28.000000, 71.300003
153.000000, 145.000000, 113.000000, 178.000000, 8.000000, 867.000000, 824.000000, 28.000000, 26.230000
322.000000, 0.000000, 0.000000, 203.000000, 0.000000, 974.000000, 800.000000, 28.000000, 25.180000
339.000000, 0.000000, 0.000000, 197.000000, 0.000000, 968.000000, 781.000000, 7.000000, 20.969999
350.000000, 0.000000, 0.000000, 186.000000, 0.000000, 1050.000000, 770.000000, 28.000000, 34.290001
218.899994, 0.000000, 124.099998, 158.500000, 11.300000, 1078.699951, 794.900024, 28.000000, 30.219999
108.300003, 162.399994, 0.000000, 203.500000, 0.000000, 938.200012, 849.000000, 7.000000, 7.720000
350.000000, 0.000000, 0.000000, 203.000000, 0.000000, 974.000000, 775.000000, 14.000000, 22.530001
337.899994, 189.000000, 0.000000, 174.899994, 9.500000, 944.700012, 755.799988, 7.000000, 35.099998
312.899994, 160.500000, 0.000000, 177.600006, 9.600000, 916.599976, 759.500000, 28.000000, 52.450001
203.500000, 135.699997, 0.000000, 185.699997, 0.000000, 1076.199951, 759.299988, 7.000000, 11.960000
325.000000, 0.000000, 0.000000, 184.000000, 0.000000, 1063.000000, 783.000000, 28.000000, 30.570000
400.000000, 0.000000, 0.000000, 187.000000, 0.000000, 1025.000000, 745.000000, 28.000000, 43.700001
266.200012, 112.300003, 87.500000, 177.899994, 10.400000, 909.700012, 744.500000, 28.000000, 39.419998
182.000000, 45.200001, 122.000000, 170.199997, 8.200000, 1059.400024, 780.700012, 3.000000, 7.320000
277.100006, 0.000000, 97.400002, 160.600006, 11.800000, 973.900024, 875.599976, 3.000000, 23.139999
213.500000, 0.000000, 174.199997, 154.600006, 11.700000, 1052.300049, 775.500000, 56.000000, 51.430000
424.000000, 22.000000, 132.000000, 168.000000, 8.900000, 822.000000, 750.000000, 56.000000, 74.360001
485.000000, 0.000000, 0.000000, 146.000000, 0.000000, 1120.000000, 800.000000, 28.000000, 71.989998
136.000000, 162.000000, 126.000000, 172.000000, 10.000000, 923.000000, 764.000000, 28.000000, 29.070000
153.000000, 102.000000, 0.000000, 192.000000, 0.000000, 888.000000, 943.099976, 3.000000, 4.780000
200.000000, 200.000000, 0.000000, 190.000000, 0.000000, 1145.000000, 660.000000, 28.000000, 49.250000
362.600006, 189.000000, 0.000000, 164.899994, 11.600000, 944.700012, 755.799988, 28.000000, 71.300003
152.000000, 178.000000, 139.000000, 168.000000, 18.000000, 944.000000, 695.000000, 28.000000, 36.349998
275.100006, 0.000000, 121.400002, 159.500000, 9.900000, 1053.599976, 777.500000, 28.000000, 51.330002
251.399994, 0.000000, 118.300003, 192.899994, 5.800000, 1043.599976, 754.299988, 14.000000, 20.730000
331.000000, 0.000000, 0.000000, 192.000000, 0.000000, 1025.000000, 821.000000, 90.000000, 37.910000
446.000000, 24.000000, 79.000000, 162.000000, 11.600000, 967.000000, 712.000000, 56.000000, 61.070000
323.700012, 282.799988, 0.000000, 183.800003, 10.300000, 942.700012, 659.900024, 56.000000, 80.199997
491.000000, 26.000000, 123.000000, 201.000000, 3.900000, 822.000000, 699.000000, 7.000000, 37.919998
182.000000, 45.200001, 122.000000, 170.199997, 8.200000, 1059.400024, 780.700012, 14.000000, 21.500000
316.100006, 210.699997, 0.000000, 185.699997, 0.000000, 977.000000, 689.299988, 28.000000, 38.700001
236.000000, 0.000000, 0.000000, 193.000000, 0.000000, 968.000000, 885.000000, 180.000000, 24.100000
154.800003, 0.000000, 142.800003, 193.300003, 9.100000, 877.200012, 867.700012, 28.000000, 9.740000
212.600006, 0.000000, 100.400002, 159.399994, 10.400000, 1003.799988, 903.799988, 14.000000, 25.370001
190.000000, 190.000000, 0.000000, 228.000000, 0.000000, 932.000000, 670.000000, 28.000000, 40.860001
350.000000, 0.000000, 0.000000, 203.000000, 0.000000, 974.000000, 775.000000, 7.000000, 18.129999
141.300003, 212.000000, 0.000000, 203.500000, 0.000000, 971.799988, 748.500000, 90.000000, 39.660000
194.699997, 0.000000, 100.500000, 170.199997, 7.500000, 998.000000, 901.799988, 100.000000, 44.279999
200.000000, 0.000000, 0.000000, 180.000000, 0.000000, 1125.000000, 845.000000, 28.000000, 12.250000
246.800003, 0.000000, 125.099998, 143.300003, 12.000000, 1086.800049, 800.900024, 28.000000, 52.500000
220.800003, 147.199997, 0.000000, 185.699997, 0.000000, 1055.000000, 744.299988, 7.000000, 13.090000
525.000000, 0.000000, 0.000000, 189.000000, 0.000000, 1125.000000, 613.000000, 3.000000, 33.799999
139.600006, 209.399994, 0.000000, 192.000000, 0.000000, 1047.000000, 806.900024, 3.000000, 8.060000
318.799988, 212.500000, 0.000000, 155.699997, 14.300000, 852.099976, 880.400024, 91.000000, 68.099998
181.399994, 0.000000, 167.000000, 169.600006, 7.600000, 1055.599976, 777.799988, 3.000000, 13.620000
198.600006, 132.399994, 0.000000, 192.000000, 0.000000, 978.400024, 825.500000, 360.000000, 44.299999
475.000000, 0.000000, 0.000000, 228.000000, 0.000000, 932.000000, 594.000000, 7.000000, 38.599998
387.000000, 20.000000, 94.000000, 157.000000, 11.600000, 938.000000, 845.000000, 28.000000, 46.680000
349.000000, 0.000000, 0.000000, 192.000000, 0.000000, 1056.000000, 809.000000, 3.000000, 15.870000
249.100006, 0.000000, 98.800003, 158.100006, 12.800000, 987.799988, 889.000000, 28.000000, 30.850000
307.000000, 0.000000, 0.000000, 193.000000, 0.000000, 968.000000, 812.000000, 180.000000, 34.490002
162.000000, 190.000000, 148.000000, 179.000000, 19.000000, 838.000000, 741.000000, 28.000000, 33.759998
375.000000, 93.800003, 0.000000, 126.599998, 23.400000, 852.099976, 992.599976, 3.000000, 29.000000
251.399994, 0.000000, 118.300003, 188.500000, 5.800000, 1028.400024, 757.700012, 28.000000, 29.650000
531.299988, 0.000000, 0.000000, 141.800003, 28.200001, 852.099976, 893.700012, 91.000000, 59.200001
277.100006, 0.000000, 97.400002, 160.600006, 11.800000, 973.900024, 875.599976, 100.000000, 55.639999
190.300003, 0.000000, 125.199997, 161.899994, 9.900000, 1088.099976, 802.599976, 3.000000, 9.450000
229.699997, 0.000000, 118.199997, 195.199997, 6.100000, 1028.099976, 757.599976, 3.000000, 13.360000
469.000000, 117.199997, 0.000000, 137.800003, 32.200001, 852.099976, 840.500000, 56.000000, 69.300003
401.799988, 94.699997, 0.000000, 147.399994, 11.400000, 946.799988, 852.099976, 7.000000, 54.099998
212.600006, 0.000000, 100.400002, 159.399994, 10.400000, 1003.799988, 903.799988, 28.000000, 37.400002
446.000000, 24.000000, 79.000000, 162.000000, 11.600000, 967.000000, 712.000000, 7.000000, 39.299999
374.000000, 189.199997, 0.000000, 170.100006, 10.100000, 926.099976, 756.700012, 7.000000, 46.200001
266.000000, 114.000000, 0.000000, 228.000000, 0.000000, 932.000000, 670.000000, 270.000000, 51.730000
339.000000, 0.000000, 0.000000, 197.000000, 0.000000, 968.000000, 781.000000, 14.000000, 27.040001
387.000000, 20.000000, 94.000000, 157.000000, 11.600000, 938.000000, 845.000000, 3.000000, 34.770000
144.000000, 0.000000, 175.000000, 158.000000, 18.000000, 943.000000, 844.000000, 28.000000, 15.420000
375.000000, 0.000000, 0.000000, 186.000000, 0.000000, 1038.000000, 758.000000, 28.000000, 38.209999
136.399994, 161.600006, 125.800003, 171.600006, 10.400000, 922.599976, 764.400024, 28.000000, 29.070000
158.399994, 0.000000, 194.899994, 219.699997, 11.000000, 897.700012, 712.900024, 28.000000, 8.540000
254.000000, 0.000000, 0.000000, 198.000000, 0.000000, 968.000000, 863.000000, 180.000000, 27.629999
318.799988, 212.500000, 0.000000, 155.699997, 14.300000, 852.099976, 880.400024, 7.000000, 33.400002
