@relation concrete
@attribute Cement real [102.0, 540.0]
@attribute BlastFurnaceSlag real [0.0, 359.4]
@attribute FlyAsh real [0.0, 200.100006]
@attribute Water real [121.8, 247.0]
@attribute Superplasticizer real [0.0, 32.200001]
@attribute CoarseAggregate real [801.0, 1145.0]
@attribute FineAggregate real [594.0, 992.6]
@attribute Age integer [1, 365]
@attribute ConcreteCompressiveStrength real [2.33, 82.6]
@inputs Cement, BlastFurnaceSlag, FlyAsh, Water, Superplasticizer, CoarseAggregate, FineAggregate, Age
@outputs ConcreteCompressiveStrength
@data
145.000000, 116.000000, 119.000000, 184.000000, 5.700000, 833.000000, 880.000000, 28.000000, 29.160000
359.000000, 19.000000, 141.000000, 154.000000, 10.900000, 942.000000, 801.000000, 3.000000, 25.120001
336.500000, 0.000000, 0.000000, 181.899994, 3.400000, 985.799988, 816.799988, 28.000000, 44.869999
336.000000, 0.000000, 0.000000, 182.000000, 3.000000, 986.000000, 817.000000, 28.000000, 44.860001
277.100006, 0.000000, 97.400002, 160.600006, 11.800000, 973.900024, 875.599976, 56.000000, 51.040001
491.000000, 26.000000, 123.000000, 210.000000, 3.900000, 882.000000, 699.000000, 7.000000, 33.490002
116.000000, 173.000000, 0.000000, 192.000000, 0.000000, 909.799988, 891.900024, 28.000000, 22.350000
427.500000, 47.500000, 0.000000, 228.000000, 0.000000, 932.000000, 594.000000, 7.000000, 35.080002
236.000000, 0.000000, 0.000000, 193.000000, 0.000000, 968.000000, 885.000000, 365.000000, 25.080000
222.399994, 0.000000, 96.699997, 189.300003, 4.500000, 967.099976, 870.299988, 14.000000, 24.450001
213.800003, 98.099998, 24.500000, 181.699997, 6.700000, 1066.000000, 785.500000, 28.000000, 40.230000
401.799988, 94.699997, 0.000000, 147.399994, 11.400000, 946.799988, 852.099976, 28.000000, 68.500000
302.000000, 0.000000, 0.000000, 203.000000, 0.000000, 974.000000, 817.000000, 28.000000, 21.750000
153.100006, 145.000000, 113.000000, 178.500000, 8.000000, 867.200012, 824.000000, 28.000000, 26.230000
228.000000, 342.100006, 0.000000, 185.699997, 0.000000, 955.799988, 674.299988, 7.000000, 21.920000
236.000000, 157.000000, 0.000000, 192.000000, 0.000000, 972.599976, 749.099976, 3.000000, 13.570000
362.600006, 189.000000, 0.000000, 164.899994, 11.600000, 944.700012, 755.799988, 56.000000, 77.300003
376.000000, 0.000000, 0.000000, 214.600006, 0.000000, 1003.500000, 762.400024, 100.000000, 43.060001
382.500000, 0.000000, 0.000000, 185.699997, 0.000000, 1047.800049, 739.299988, 7.000000, 24.070000
303.600006, 139.899994, 0.000000, 213.500000, 6.200000, 895.500000, 722.500000, 28.000000, 33.419998
405.000000, 0.000000, 0.000000, 175.000000, 0.000000, 1120.000000, 695.000000, 28.000000, 52.299999
218.899994, 0.000000, 124.099998, 158.500000, 11.300000, 1078.699951, 794.900024, 14.000000, 26.049999
362.600006, 189.000000, 0.000000, 164.899994, 11.600000, 944.700012, 755.799988, 7.000000, 22.900000
298.000000, 0.000000, 107.000000, 210.000000, 11.000000, 880.000000, 744.000000, 28.000000, 31.870001
200.000000, 133.000000, 0.000000, 192.000000, 0.000000, 965.400024, 806.200012, 28.000000, 30.440001
425.000000, 106.300003, 0.000000, 151.399994, 18.600000, 936.000000, 803.700012, 56.000000, 64.900002
359.000000, 19.000000, 141.000000, 154.000000, 10.900000, 942.000000, 801.000000, 3.000000, 23.639999
250.000000, 180.000000, 95.000000, 159.000000, 9.500000, 860.000000, 800.000000, 28.000000, 67.870003
313.299988, 262.200012, 0.000000, 175.500000, 8.600000, 1046.900024, 611.799988, 56.000000, 64.900002
362.600006, 189.000000, 0.000000, 164.899994, 11.600000, 944.700012, 755.799988, 91.000000, 79.300003
167.399994, 129.899994, 128.600006, 175.500000, 7.800000, 1006.299988, 746.599976, 3.000000, 14.940000
139.699997, 163.899994, 127.699997, 236.699997, 5.800000, 868.599976, 655.599976, 28.000000, 35.230000
141.899994, 166.600006, 129.699997, 173.500000, 10.900000, 882.599976, 785.299988, 28.000000, 44.610001
157.000000, 214.000000, 152.000000, 200.000000, 9.000000, 819.000000, 704.000000, 28.000000, 33.049999
159.000000, 187.000000, 0.000000, 176.000000, 11.000000, 990.000000, 789.000000, 28.000000, 32.759998
313.000000, 145.000000, 0.000000, 178.000000, 8.000000, 867.000000, 824.000000, 28.000000, 44.389999
540.000000, 0.000000, 0.000000, 173.000000, 0.000000, 1125.000000, 613.000000, 90.000000, 69.660004
182.000000, 45.200001, 122.000000, 170.199997, 8.200000, 1059.400024, 780.700012, 28.000000, 31.270000
251.399994, 0.000000, 118.300003, 188.500000, 6.400000, 1028.400024, 757.700012, 28.000000, 32.660000
381.399994, 0.000000, 0.000000, 185.699997, 0.000000, 1104.599976, 784.299988, 28.000000, 22.490000
251.399994, 0.000000, 118.300003, 188.500000, 6.400000, 1028.400024, 757.700012, 100.000000, 44.209999
439.000000, 177.000000, 0.000000, 186.000000, 11.100000, 884.900024, 707.900024, 56.000000, 71.699997
380.000000, 0.000000, 0.000000, 228.000000, 0.000000, 932.000000, 670.000000, 270.000000, 53.299999
288.000000, 192.000000, 0.000000, 192.000000, 0.000000, 932.000000, 717.799988, 3.000000, 16.110001
238.100006, 0.000000, 94.099998, 186.699997, 7.000000, 949.900024, 847.000000, 56.000000, 39.590000
237.500000, 237.500000, 0.000000, 228.000000, 0.000000, 932.000000, 594.000000, 180.000000, 36.250000
424.000000, 22.000000, 132.000000, 168.000000, 8.900000, 822.000000, 750.000000, 7.000000, 40.290001
178.000000, 129.800003, 118.599998, 179.899994, 3.600000, 1007.299988, 746.799988, 28.000000, 39.160000
290.399994, 0.000000, 96.199997, 168.100006, 9.400000, 961.200012, 865.000000, 14.000000, 34.669998
382.000000, 0.000000, 0.000000, 185.000000, 0.000000, 1047.000000, 739.000000, 28.000000, 37.419998
250.000000, 0.000000, 95.699997, 191.800003, 5.300000, 948.900024, 857.200012, 3.000000, 8.490000
425.000000, 106.300003, 0.000000, 151.399994, 18.600000, 936.000000, 803.700012, 7.000000, 46.799999
190.300003, 0.000000, 125.199997, 166.600006, 9.900000, 1079.000000, 798.900024, 28.000000, 24.850000
238.100006, 0.000000, 0.000000, 185.699997, 0.000000, 1118.800049, 789.299988, 7.000000, 10.340000
295.700012, 0.000000, 95.599998, 171.500000, 8.900000, 955.099976, 859.200012, 3.000000, 22.950001
212.000000, 141.300003, 0.000000, 203.500000, 0.000000, 973.400024, 750.000000, 7.000000, 15.030000
275.100006, 0.000000, 121.400002, 159.500000, 9.900000, 1053.599976, 777.500000, 3.000000, 23.799999
321.000000, 164.000000, 0.000000, 190.000000, 5.000000, 870.000000, 774.000000, 28.000000, 57.209999
425.000000, 106.300003, 0.000000, 153.500000, 16.500000, 852.099976, 887.099976, 3.000000, 33.400002
249.100006, 0.000000, 98.800003, 158.100006, 12.800000, 987.799988, 889.000000, 56.000000, 42.029999
387.000000, 20.000000, 94.000000, 157.000000, 11.600000, 938.000000, 845.000000, 56.000000, 61.459999
239.600006, 359.399994, 0.000000, 185.699997, 0.000000, 941.599976, 664.299988, 7.000000, 25.420000
284.000000, 120.000000, 0.000000, 168.000000, 7.000000, 970.000000, 794.000000, 28.000000, 40.930000
236.000000, 0.000000, 0.000000, 194.000000, 0.000000, 968.000000, 885.000000, 90.000000, 21.950001
362.600006, 189.000000, 0.000000, 164.899994, 11.600000, 944.700012, 755.799988, 3.000000, 35.299999
194.699997, 0.000000, 100.500000, 165.600006, 7.500000, 1006.400024, 905.900024, 100.000000, 37.340000
159.000000, 149.000000, 116.000000, 175.000000, 15.000000, 953.000000, 720.000000, 28.000000, 27.680000
331.000000, 0.000000, 0.000000, 192.000000, 0.000000, 1025.000000, 821.000000, 120.000000, 39.380001
331.000000, 170.000000, 0.000000, 195.000000, 8.000000, 811.000000, 802.000000, 28.000000, 56.610001
164.600006, 0.000000, 150.399994, 181.600006, 11.700000, 1023.299988, 728.900024, 28.000000, 18.030001
213.699997, 98.099998, 24.500000, 181.699997, 6.900000, 1065.800049, 785.400024, 28.000000, 45.709999
151.000000, 0.000000, 184.000000, 167.000000, 12.000000, 991.000000, 772.000000, 28.000000, 15.570000
318.000000, 0.000000, 126.000000, 210.000000, 6.000000, 861.000000, 737.000000, 28.000000, 40.060001
139.600006, 209.399994, 0.000000, 192.000000, 0.000000, 1047.000000, 806.900024, 90.000000, 39.360001
304.799988, 0.000000, 99.599998, 196.000000, 9.800000, 959.400024, 705.200012, 28.000000, 30.120001
388.600006, 97.099998, 0.000000, 157.899994, 12.100000, 852.099976, 925.700012, 7.000000, 34.900002
375.000000, 93.800003, 0.000000, 126.599998, 23.400000, 852.099976, 992.599976, 7.000000, 45.700001
214.899994, 53.799999, 121.900002, 155.600006, 9.600000, 1014.299988, 780.599976, 3.000000, 18.020000
310.000000, 0.000000, 0.000000, 192.000000, 0.000000, 970.000000, 850.000000, 7.000000, 14.990000
250.000000, 0.000000, 95.699997, 191.800003, 5.300000, 948.900024, 857.200012, 100.000000, 41.160000
173.000000, 116.000000, 0.000000, 192.000000, 0.000000, 946.799988, 856.799988, 28.000000, 24.280001
265.000000, 111.000000, 86.000000, 195.000000, 6.000000, 833.000000, 790.000000, 28.000000, 41.540001
250.000000, 0.000000, 95.699997, 191.800003, 5.300000, 948.900024, 857.200012, 56.000000, 39.639999
424.000000, 22.000000, 132.000000, 178.000000, 8.500000, 822.000000, 750.000000, 56.000000, 65.699997
252.100006, 97.099998, 75.599998, 193.800003, 8.300000, 835.500000, 821.400024, 28.000000, 33.400002
337.899994, 189.000000, 0.000000, 174.899994, 9.500000, 944.700012, 755.799988, 56.000000, 59.889999
213.699997, 0.000000, 174.699997, 154.800003, 10.200000, 1053.500000, 776.400024, 28.000000, 40.150002
149.000000, 153.000000, 194.000000, 192.000000, 8.000000, 935.000000, 623.000000, 28.000000, 24.580000
393.000000, 0.000000, 0.000000, 192.000000, 0.000000, 940.599976, 785.599976, 3.000000, 19.200001
229.699997, 0.000000, 118.199997, 195.199997, 6.100000, 1028.099976, 757.599976, 56.000000, 31.350000
133.000000, 200.000000, 0.000000, 192.000000, 0.000000, 927.400024, 839.200012, 28.000000, 27.870001
213.500000, 0.000000, 174.199997, 159.199997, 11.700000, 1043.599976, 771.900024, 56.000000, 51.259998
139.600006, 209.399994, 0.000000, 192.000000, 0.000000, 1047.000000, 806.900024, 360.000000, 44.700001
349.000000, 0.000000, 0.000000, 192.000000, 0.000000, 1056.000000, 809.000000, 28.000000, 33.610001
238.199997, 158.800003, 0.000000, 185.699997, 0.000000, 1040.599976, 734.299988, 28.000000, 26.910000
168.899994, 42.200001, 124.300003, 158.300003, 10.800000, 1080.800049, 796.200012, 28.000000, 31.120001
277.200012, 97.800003, 24.500000, 160.699997, 11.200000, 1061.699951, 782.500000, 14.000000, 47.709999
295.000000, 0.000000, 0.000000, 185.000000, 0.000000, 1069.000000, 769.000000, 7.000000, 14.800000
427.500000, 47.500000, 0.000000, 228.000000, 0.000000, 932.000000, 594.000000, 365.000000, 43.700001
446.000000, 24.000000, 79.000000, 162.000000, 11.600000, 967.000000, 712.000000, 7.000000, 52.009998
190.699997, 0.000000, 125.400002, 162.100006, 7.800000, 1090.000000, 804.000000, 14.000000, 21.059999
313.299988, 262.200012, 0.000000, 175.500000, 8.600000, 1046.900024, 611.799988, 91.000000, 66.599998
167.000000, 75.400002, 167.000000, 164.000000, 7.900000, 1007.299988, 770.099976, 14.000000, 32.900002
424.000000, 22.000000, 132.000000, 178.000000, 8.500000, 822.000000, 750.000000, 28.000000, 62.049999
251.800003, 0.000000, 99.900002, 146.100006, 12.400000, 1006.000000, 899.799988, 100.000000, 45.369999
480.000000, 0.000000, 0.000000, 192.000000, 0.000000, 936.000000, 721.000000, 3.000000, 24.389999
102.000000, 153.000000, 0.000000, 192.000000, 0.000000, 887.000000, 942.000000, 3.000000, 4.570000
148.000000, 0.000000, 182.000000, 181.000000, 15.000000, 839.000000, 884.000000, 28.000000, 15.520000
237.000000, 92.000000, 71.000000, 247.000000, 6.000000, 853.000000, 695.000000, 28.000000, 28.629999
393.000000, 0.000000, 0.000000, 192.000000, 0.000000, 940.000000, 758.000000, 90.000000, 48.790001
480.000000, 0.000000, 0.000000, 192.000000, 0.000000, 936.000000, 721.000000, 90.000000, 54.279999
304.000000, 140.000000, 0.000000, 214.000000, 6.000000, 895.000000, 722.000000, 28.000000, 33.419998
144.000000, 136.000000, 106.000000, 178.000000, 7.000000, 941.000000, 774.000000, 28.000000, 26.139999
387.000000, 20.000000, 94.000000, 157.000000, 14.300000, 938.000000, 845.000000, 3.000000, 22.750000
349.000000, 0.000000, 0.000000, 192.000000, 0.000000, 1047.000000, 806.000000, 180.000000, 41.049999
331.000000, 0.000000, 0.000000, 192.000000, 0.000000, 978.000000, 825.000000, 360.000000, 41.240002
379.500000, 151.199997, 0.000000, 153.899994, 15.900000, 1134.300049, 605.000000, 91.000000, 56.500000
210.699997, 316.100006, 0.000000, 185.699997, 0.000000, 977.000000, 689.299988, 28.000000, 37.810001
136.000000, 196.000000, 98.000000, 199.000000, 6.000000, 847.000000, 783.000000, 28.000000, 26.969999
145.000000, 0.000000, 134.000000, 181.000000, 11.000000, 979.000000, 812.000000, 28.000000, 13.200000
376.000000, 0.000000, 0.000000, 214.600006, 0.000000, 1003.500000, 762.400024, 56.000000, 36.299999
152.600006, 238.699997, 0.000000, 200.000000, 6.300000, 1001.799988, 683.900024, 28.000000, 26.860001
